model_id,sample_name,outcome,model_stage,term,term_variable,estimate_log_odds,std_error,statistic,p_value,odds_ratio,conf_low_or,conf_high_or,significance,coefficient_status,outcome_domain,term_domain,ci_width_ratio,absolute_log_or,p_value_band,or_direction,extreme_or_flag,ci_width_flag,conceptual_overlap_flag,coefficient_reporting_decision
main_grade_10_12__a_H1CO6_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO6_yesno,M6_final_parsimonious_model,num_H1SE25,num_H1SE2,0.11708885389994138,0.3992164281672235,0.29329668229709044,0.7693326792174757,1.1242193165234664,0.5140805337730224,2.4585040448205633,NA,estimated,condom_or_contraceptive_use,sexual_behavior_related,4.782332501051373,0.11708885389994145,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO6_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO6_yesno,M6_final_parsimonious_model,num_H1BC44,num_H1BC4,0.13184624504487075,0.4540975995525384,0.2903478132780051,0.7715870519157075,1.140932881696352,0.4685159888779993,2.7784064395610404,NA,estimated,condom_or_contraceptive_use,other,5.9302275813783005,0.13184624504487066,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO6_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO6_yesno,M6_final_parsimonious_model,num_H1BC72,num_H1BC7,-0.11200549529688124,0.5550646663799269,-0.20178819168470813,0.8401074618696953,0.8940393444752366,0.30121462110130737,2.653610726289679,NA,estimated,condom_or_contraceptive_use,other,8.809700925497875,0.11200549529688127,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO6_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO6_yesno,M6_final_parsimonious_model,num_H1BC52,num_H1BC5,0.07012136756764112,0.36531020915709433,0.19195019961100193,0.8478050945021265,1.0726383568628393,0.5241975602282054,2.1948843945640015,NA,estimated,condom_or_contraceptive_use,other,4.187132030161444,0.07012136756764117,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO6_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO6_yesno,M6_final_parsimonious_model,a_grade_wave112,a_grade_wave1,-0.03409469571258405,0.2348272933535384,-0.14519051523220358,0.884578382947716,0.9664799787937324,0.6099634810820332,1.5313761862466482,NA,estimated,condom_or_contraceptive_use,core_sociodemographic,2.510603066809987,0.03409469571258414,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO6_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO6_yesno,M6_final_parsimonious_model,(Intercept),(Intercept),0.1877776578137545,1.6300396910916604,0.11519821194537734,0.9083021874039644,1.2065652151756971,0.04943482534186307,29.44886744121166,NA,estimated,condom_or_contraceptive_use,other,595.7109636285772,0.18777765781375455,not_statistically_significant,higher_odds,not_extreme,very_wide_ci_review,no_automatic_overlap_flag,exclude_intercept
main_grade_10_12__a_H1CO6_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO6_yesno,M6_final_parsimonious_model,num_H1BC43,num_H1BC4,0.0373193506193293,0.4713744114159797,0.0791713544806649,0.9369060350202858,1.0380244616671357,0.412064867863233,2.614866898521847,NA,estimated,condom_or_contraceptive_use,other,6.345765199739712,0.03731935061932938,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO6_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO6_yesno,M6_final_parsimonious_model,num_H1SE36,num_H1SE3,0.0403928584902955,0.7247779486982264,0.05573135684225094,0.9555626409594404,1.0412197458705588,0.25153530515156225,4.310085053617045,NA,estimated,condom_or_contraceptive_use,sexual_behavior_related,17.135109725531407,0.04039285849029548,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO6_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO6_yesno,M6_final_parsimonious_model,num_H1BC32,num_H1BC3,0.01853917216401143,0.4295815171073956,0.04315635432559038,0.96558217613652,1.0187120895450517,0.43891890862372845,2.364387364033335,NA,estimated,condom_or_contraceptive_use,other,5.386843258694627,0.01853917216401139,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M0_core_controls,main_grade_10_12,a_H1CO8_yesno,M0_core_controls,a_age_wave1,a_age_wave1,0.3079122530840233,0.1564530723059629,1.968080578704544,0.04975253605527532,1.3605815968600243,1.00126503084168,1.8488434377439904,*,estimated,condom_or_contraceptive_use,core_sociodemographic,1.8465075487454325,0.3079122530840233,p_lt_0_05,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,candidate_for_interpretation
main_grade_10_12__a_H1CO8_yesno__M0_core_controls,main_grade_10_12,a_H1CO8_yesno,M0_core_controls,(Intercept),(Intercept),-4.392805925869361,2.5366112109019325,-1.7317616144680794,0.08409085164588924,0.01236598246473258,8.570804187596602e-5,1.7841677276838428,.,estimated,condom_or_contraceptive_use,other,20816.806552013335,4.392805925869362,p_lt_0_10,lower_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_intercept
main_grade_10_12__a_H1CO8_yesno__M0_core_controls,main_grade_10_12,a_H1CO8_yesno,M0_core_controls,a_grade_wave111,a_grade_wave1,-0.46477529708253446,0.3155895241874014,-1.4727209284885658,0.14161665628921813,0.628276264839238,0.3384662945725636,1.166234485648964,NA,estimated,condom_or_contraceptive_use,core_sociodemographic,3.4456443798096874,0.46477529708253446,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M0_core_controls,main_grade_10_12,a_H1CO8_yesno,M0_core_controls,a_grade_wave112,a_grade_wave1,-0.42492588138493304,0.3998728396434658,-1.0626525216461435,0.2885839044352922,0.6538182434367028,0.2985921608946703,1.4316460759378424,NA,estimated,condom_or_contraceptive_use,core_sociodemographic,4.79465392409569,0.4249258813849331,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,a_grade_wave112,a_grade_wave1,-1.2424582214266089,0.5535364505039171,-2.2445824846684,0.02571830078064303,0.28867372109106365,0.09755005340851576,0.8542539377152875,*,estimated,condom_or_contraceptive_use,core_sociodemographic,8.757083239492253,1.2424582214266089,p_lt_0_05,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,candidate_for_interpretation
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,a_grade_wave111,a_grade_wave1,-0.9155395808732972,0.4468305080121217,-2.048963901203586,0.0415670921616879,0.4003005732741684,0.16673869766941266,0.9610279509399284,*,estimated,condom_or_contraceptive_use,core_sociodemographic,5.763676725155471,0.9155395808732971,p_lt_0_05,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,candidate_for_interpretation
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,num_H1WP143,num_H1WP14,-1.3762835810418492,0.91544375201553,-1.5034059471285806,0.1340657396294808,0.25251526389062107,0.04198036227206039,1.5188996722924288,NA,estimated,condom_or_contraceptive_use,other,36.181194970375884,1.3762835810418492,not_statistically_significant,lower_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,num_H1WP87,num_H1WP8,-0.688483115139206,0.4925864433153664,-1.3976899374358571,0.16351307940483165,0.5023374795517811,0.1912923210849059,1.319148316729518,NA,estimated,condom_or_contraceptive_use,other,6.895981549327369,0.688483115139206,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,a_age_wave1,a_age_wave1,0.2944144526952772,0.21381493292071627,1.376959264133566,0.1698240690998061,1.342340124878054,0.8827945167433872,2.0411058028596742,NA,estimated,condom_or_contraceptive_use,core_sociodemographic,2.312096149383977,0.2944144526952773,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,(Intercept),(Intercept),-4.1103732633141155,3.5464988153073893,-1.1589946810564078,0.2476247771938041,0.01640165124886421,1.5705321699128998e-5,17.12885408162561,NA,estimated,condom_or_contraceptive_use,other,1090640.1288536205,4.1103732633141155,not_statistically_significant,lower_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_intercept
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,num_H1WP1,num_H1WP1,0.3847144928122399,0.3351487341928919,1.1478918270084255,0.25217057514712216,1.469194795880769,0.7617194048574986,2.8337644209641084,NA,estimated,condom_or_contraceptive_use,other,3.7202208620302186,0.3847144928122399,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,num_H1WP86,num_H1WP8,0.8650520701735125,0.7846414421148261,1.102480730360045,0.27137100660863145,2.375129756175838,0.5102547560219198,11.055734987464888,NA,estimated,condom_or_contraceptive_use,other,21.66708856113033,0.8650520701735124,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,num_H1WP144,num_H1WP14,0.467690441976633,0.8450878196576931,0.5534222965917002,0.5804959702683823,1.596303177738955,0.30462258813633436,8.365052148132367,NA,estimated,condom_or_contraceptive_use,other,27.46038039828016,0.467690441976633,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,num_H1WP145,num_H1WP14,0.35182559166448707,0.7711691460768838,0.4562236358317827,0.6486469584761674,1.4216605526444437,0.3135909232489553,6.4450804443111,NA,estimated,condom_or_contraceptive_use,other,20.552509548225807,0.351825591664487,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,num_H1WP83,num_H1WP8,-0.2616011596524037,0.6657510564712247,-0.392941411222095,0.6947159606323057,0.7698179969643415,0.20878020516110424,2.8384862827052912,NA,estimated,condom_or_contraceptive_use,other,13.595571862356334,0.26160115965240366,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,num_H1WP84,num_H1WP8,0.1552580419451369,0.5522594237013355,0.281132444793013,0.778854102277291,1.1679593047146366,0.3956717092849373,3.4476281863435925,NA,estimated,condom_or_contraceptive_use,other,8.713355302996487,0.15525804194513682,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,num_H1WP85,num_H1WP8,-0.14679362164200171,0.5900685292886706,-0.24877385313018113,0.803751162037377,0.8634721609958332,0.2716263313345608,2.744889161340113,NA,estimated,condom_or_contraceptive_use,other,10.105386866780771,0.14679362164200174,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,num_H1WP82,num_H1WP8,-0.11820813088334647,0.6357885838137255,-0.18592364489196195,0.8526636709667458,0.888511106767299,0.25554576777172916,3.089278267969763,NA,estimated,condom_or_contraceptive_use,other,12.088943185822261,0.1182081308833465,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M1_family_context,main_grade_10_12,a_H1CO8_yesno,M1_family_context,num_H1WP81,num_H1WP8,0.06577243931331529,0.6255463976480613,0.10514398222195429,0.9163504919962312,1.0679836584170568,0.3133926191982892,3.639489333104585,NA,estimated,condom_or_contraceptive_use,other,11.613194153758338,0.06577243931331522,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,(Intercept),(Intercept),-7.2870698732768115,3.21820318420402,-2.2643287126941214,0.02421651632375878,6.843302923931295e-4,1.2470271561519445e-6,0.3755394954925946,*,estimated,condom_or_contraceptive_use,other,301147.8087224885,7.2870698732768115,p_lt_0_05,lower_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_intercept
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1PA35,num_H1PA3,0.9605101025981078,0.4557713049799218,2.1074387353991524,0.03584999701811751,2.6130290464252597,1.0695075884472098,6.384172371675625,*,estimated,condom_or_contraceptive_use,other,5.969263276518345,0.9605101025981077,p_lt_0_05,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,candidate_for_interpretation
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,a_age_wave1,a_age_wave1,0.38660104315993904,0.19189300526212105,2.014669803267981,0.04476765385157835,1.4719691219638584,1.010545973727761,2.1440816670838125,*,estimated,condom_or_contraceptive_use,core_sociodemographic,2.121706209144151,0.3866010431599391,p_lt_0_05,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,candidate_for_interpretation
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO35,num_H1MO3,1.2612286505955559,0.7388464850782372,1.707023957029454,0.08877862791696607,3.529755660622463,0.8295180079717661,15.019776429157869,.,estimated,condom_or_contraceptive_use,other,18.10663094087897,1.2612286505955559,p_lt_0_10,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO104,num_H1MO10,0.6561796636024364,0.4166367583874938,1.5749442419388144,0.11624824140423186,1.9274148779806433,0.8517788233703982,4.361376462919755,NA,estimated,condom_or_contraceptive_use,other,5.120315677328361,0.6561796636024364,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1BC64,num_H1BC6,-0.7446769832857726,0.5108396579134886,-1.45775092389535,0.1458807808678829,0.47488767182311736,0.17448391612411182,1.2924876163896266,NA,estimated,condom_or_contraceptive_use,other,7.407488581757128,0.7446769832857726,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1PA34,num_H1PA3,0.6423423943746336,0.4424846190004,1.4516716893475858,0.14756349592637932,1.900928392329425,0.7985741461323164,4.524975883911729,NA,estimated,condom_or_contraceptive_use,other,5.6663190335265154,0.6423423943746336,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,a_grade_wave111,a_grade_wave1,-0.5360833616038357,0.3830335315674385,-1.3995729287984036,0.16260090218743772,0.5850351420911549,0.2761450291124774,1.239443340992419,NA,estimated,condom_or_contraceptive_use,core_sociodemographic,4.488378244489702,0.5360833616038357,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1BC65,num_H1BC6,-0.781518167851618,0.62921153396511,-1.242059507280033,0.21511568184613833,0.4577106020434309,0.1333507006135234,1.5710378292659246,NA,estimated,condom_or_contraceptive_use,other,11.78124915758112,0.781518167851618,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,a_grade_wave112,a_grade_wave1,-0.570772812232578,0.480164608372062,-1.1887023788940043,0.23543000980570605,0.5650885625560332,0.22049165190751113,1.4482411500349688,NA,estimated,condom_or_contraceptive_use,core_sociodemographic,6.568235747276534,0.570772812232578,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1BC63,num_H1BC6,-0.46100429679308214,0.39233015589072934,-1.1750417088037446,0.2408435114693276,0.6306499676198144,0.29230093668445795,1.3606503837112751,NA,estimated,condom_or_contraceptive_use,other,4.65496415832602,0.4610042967930821,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1PA33,num_H1PA3,0.5578467954227678,0.4795393462905811,1.1632972346021753,0.24556758588614405,1.7469069996566644,0.6824607086616306,4.471589392207044,NA,estimated,condom_or_contraceptive_use,other,6.55215653510112,0.5578467954227677,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO34,num_H1MO3,0.6920872667619475,0.6841003225101355,1.0116751066897702,0.3124506600673942,1.99788129542446,0.5226990737269434,7.636381756230325,NA,estimated,condom_or_contraceptive_use,other,14.609518440087289,0.6920872667619474,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO33,num_H1MO3,0.6627846465836281,0.6823367700678851,0.9713453468405172,0.3321031557022758,1.9401875556719657,0.5093624553879925,7.39027329432238,NA,estimated,condom_or_contraceptive_use,other,14.508869305439969,0.6627846465836281,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO24,num_H1MO2,0.7312044797185024,1.028515610692644,0.7109318245797747,0.4776395277901583,2.077581506018638,0.2767374331105381,15.597257174914176,NA,estimated,condom_or_contraceptive_use,other,56.36121214105543,0.7312044797185023,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO25,num_H1MO2,0.6621234020266838,1.0522295699222124,0.6292575507791824,0.52962525305313,1.938905041285886,0.2465361717166418,15.248686360899052,NA,estimated,condom_or_contraceptive_use,other,61.85172039754574,0.6621234020266838,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO32,num_H1MO3,0.407358731398827,0.6847327249521588,0.5949164054153956,0.5523158799888584,1.502843125991216,0.3926968222415623,5.751351509408802,NA,estimated,condom_or_contraceptive_use,other,14.645780621751335,0.40735873139882706,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1BC62,num_H1BC6,-0.13317705474736938,0.33703919040800095,-0.3951381873014608,0.6930017267094419,0.875310100579455,0.4521352727415935,1.694554303473464,NA,estimated,condom_or_contraceptive_use,other,3.747892291610577,0.1331770547473694,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO103,num_H1MO10,-0.14315994287907907,0.4442938565532407,-0.32221904662308537,0.7474952056896607,0.8666154488401971,0.3627737556409133,2.0702223479249855,NA,estimated,condom_or_contraceptive_use,other,5.706648608765864,0.14315994287907913,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO23,num_H1MO2,0.29430494353771147,1.0273026131647258,0.28648320345557254,0.774691723559729,1.342193134390361,0.1792079925297999,10.052466882608812,NA,estimated,condom_or_contraceptive_use,other,56.09385352016161,0.2943049435377115,not_statistically_significant,higher_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO102,num_H1MO10,-0.08906506907548059,0.4399958758510349,-0.20242250885468407,0.8397138729430949,0.914786047355451,0.3861779575859762,2.1669634322665923,NA,estimated,condom_or_contraceptive_use,other,5.611307920867424,0.08906506907548062,not_statistically_significant,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO22,num_H1MO2,-0.125593883856519,1.0967493657721037,-0.11451466285380692,0.9089009742462476,0.8819729575173805,0.1027740242000314,7.568802563164764,NA,estimated,condom_or_contraceptive_use,other,73.64509293158973,0.125593883856519,not_statistically_significant,lower_odds,not_extreme,wide_ci_review,no_automatic_overlap_flag,review_due_to_wide_ci
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1MO105,num_H1MO10,0.03748182615250151,0.4954258184555371,0.07565577883960317,0.9397397951611036,1.0381931289467727,0.3931544357494363,2.7415307446237702,NA,estimated,condom_or_contraceptive_use,other,6.973164983876698,0.03748182615250143,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M3_knowledge_attitudes,main_grade_10_12,a_H1CO8_yesno,M3_knowledge_attitudes,num_H1PA32,num_H1PA3,0.00270029219732538,0.5942989151996692,0.00454365998029486,0.9963775012372488,1.0027039412700824,0.31282054810554544,3.214031814493626,NA,estimated,condom_or_contraceptive_use,other,10.274362838240453,0.0027002921973253084,not_statistically_significant,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
main_grade_10_12__a_H1CO8_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO8_yesno,M6_final_parsimonious_model,num_H1PF65,num_H1PF6,12.401699526766077,1.8485535586816857,6.708866761540018,2.3999418004421764e-10,243214.6161978719,6493.354522553198,9109829.03009875,***,estimated,condom_or_contraceptive_use,other,1402.9465045313357,12.401699526766075,p_lt_0_001,higher_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO8_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO8_yesno,M6_final_parsimonious_model,num_H1RP55,num_H1RP5,-3.4435386109912565,1.2613572296201596,-2.7300264589027097,0.00695516923053172,0.03195142139661313,0.00269650502126578,0.3785987124862545,**,estimated,condom_or_contraceptive_use,other,140.40348877545742,3.4435386109912565,p_lt_0_01,lower_odds,very_extreme_or_review,very_wide_ci_review,no_automatic_overlap_flag,exclude_or_review_due_to_very_extreme_or
main_grade_10_12__a_H1CO8_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO8_yesno,M6_final_parsimonious_model,a_grade_wave112,a_grade_wave1,-1.8869355657855071,0.7053275500341266,-2.6752613954951987,0.0081478399011625,0.15153546852067168,0.03803009101310838,0.6038112875371369,**,estimated,condom_or_contraceptive_use,core_sociodemographic,15.877198067420153,1.8869355657855071,p_lt_0_01,lower_odds,extreme_or_review,ci_width_not_extreme,no_automatic_overlap_flag,review_due_to_extreme_or
main_grade_10_12__a_H1CO8_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO8_yesno,M6_final_parsimonious_model,a_grade_wave111,a_grade_wave1,-1.4854826157321372,0.6580055498308066,-2.2575533232418787,0.02516153615878058,0.2263930534574793,0.0623386604052461,0.8221834463656165,*,estimated,condom_or_contraceptive_use,core_sociodemographic,13.188981621049171,1.485482615732137,p_lt_0_05,lower_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,candidate_for_interpretation
main_grade_10_12__a_H1CO8_yesno__M6_final_parsimonious_model,main_grade_10_12,a_H1CO8_yesno,M6_final_parsimonious_model,a_age_wave1,a_age_wave1,0.537108220352509,0.2851514088506214,1.8835895727026797,0.06121537113293601,1.7110517165136097,0.978447114630754,2.9921882673127658,.,estimated,condom_or_contraceptive_use,core_sociodemographic,3.05809912725018,0.5371082203525089,p_lt_0_10,higher_odds,not_extreme,ci_width_not_extreme,no_automatic_overlap_flag,not_statistically_prioritized
