file_name,relative_path,full_path,file_extension,file_size_kb,document_type,wave_coverage,period_coverage,access_status,project_relevance,github_policy,review_status,file_exists
add_health_wave01_in_home_public_use_codebook_questionnaire.pdf,data/metadata/add_health_codebooks/add_health_wave01_in_home_public_use_codebook_questionnaire.pdf,D:/GitHub/add-health-adolescent-risk-models/data/metadata/add_health_codebooks/add_health_wave01_in_home_public_use_codebook_questionnaire.pdf,pdf,2878.5,codebook,Wave I,"Wave I baseline period, verify in documentation",public_use_documentation,High: required for variable mapping,Prefer not to commit PDF; cite official source and commit inventory.,priority_for_variable_mapping,TRUE
add_health_wave01_in_home_public_use_variable_description_frequencies.pdf,data/metadata/add_health_codebooks/add_health_wave01_in_home_public_use_variable_description_frequencies.pdf,D:/GitHub/add-health-adolescent-risk-models/data/metadata/add_health_codebooks/add_health_wave01_in_home_public_use_variable_description_frequencies.pdf,pdf,63497,unclassified_document,Wave I,"Wave I baseline period, verify in documentation",public_use_documentation,To be reviewed,Prefer not to commit PDF; commit inventory only.,needs_manual_review,TRUE
add_health_wave02_in_home_public_use_codebook_questionnaire.pdf,data/metadata/add_health_codebooks/add_health_wave02_in_home_public_use_codebook_questionnaire.pdf,D:/GitHub/add-health-adolescent-risk-models/data/metadata/add_health_codebooks/add_health_wave02_in_home_public_use_codebook_questionnaire.pdf,pdf,2197,codebook,Wave II,"Wave II period, verify in documentation",public_use_documentation,High: required for variable mapping,Prefer not to commit PDF; cite official source and commit inventory.,priority_for_variable_mapping,TRUE
add_health_wave03_in_home_public_use_codebook_questionnaire.pdf,data/metadata/add_health_codebooks/add_health_wave03_in_home_public_use_codebook_questionnaire.pdf,D:/GitHub/add-health-adolescent-risk-models/data/metadata/add_health_codebooks/add_health_wave03_in_home_public_use_codebook_questionnaire.pdf,pdf,3238.5,codebook,Wave III,"Wave III period, verify in documentation",public_use_documentation,High: required for variable mapping,Prefer not to commit PDF; cite official source and commit inventory.,priority_for_variable_mapping,TRUE
