sample_name,outcome,outcome_label,model_stage,selected_model_label,term,term_variable,predictor_label,odds_ratio,conf_low_or,conf_high_or,p_value,odds_ratio_formatted,confidence_interval_formatted,p_value_formatted,significance,coefficient_reporting_decision,coefficient_decision_label,final_model_reporting_status,suitability_score,table_inclusion_status
strict_grade_10_12_age_15_19,a_H1CO6_yesno,H1CO6,M0_core_controls,M0: Core controls,a_age_wave1,a_age_wave1,age,0.8529158841146814,0.7254960191376424,1.002714675457251,0.05412279796751652,0.85,[0.73; 1.00],0.054,.,not_statistically_prioritized,Not statistically prioritized,ready_for_cautious_reporting,100,exclude_from_main_reporting_table
strict_grade_10_12_age_15_19,a_H1CO6_yesno,H1CO6,M0_core_controls,M0: Core controls,a_grade_wave112,a_grade_wave1,grade,1.3459948503465935,0.9032636188304116,2.0057291131745423,0.14445393402704762,1.35,[0.90; 2.01],0.144,NA,not_statistically_prioritized,Not statistically prioritized,ready_for_cautious_reporting,100,exclude_from_main_reporting_table
strict_grade_10_12_age_15_19,a_H1CO6_yesno,H1CO6,M0_core_controls,M0: Core controls,a_grade_wave111,a_grade_wave1,grade,0.9113103546162644,0.6626971666453358,1.253191660128651,0.5678017400547143,0.91,[0.66; 1.25],0.568,NA,not_statistically_prioritized,Not statistically prioritized,ready_for_cautious_reporting,100,exclude_from_main_reporting_table
strict_grade_10_12_age_15_19,a_H1CO8_yesno,H1CO8,M0_core_controls,M0: Core controls,a_age_wave1,a_age_wave1,age,1.403597382219078,1.0150069764901557,1.9409577047289943,0.04101905899114602,1.40,[1.02; 1.94],0.041,*,candidate_for_interpretation,Candidate for cautious interpretation,ready_for_cautious_reporting,100,include_in_main_reporting_table
strict_grade_10_12_age_15_19,a_H1CO8_yesno,H1CO8,M0_core_controls,M0: Core controls,a_grade_wave111,a_grade_wave1,grade,0.6119110725885119,0.3294662357247598,1.136490238317564,0.120760836431066,0.61,[0.33; 1.14],0.121,NA,not_statistically_prioritized,Not statistically prioritized,ready_for_cautious_reporting,100,exclude_from_main_reporting_table
strict_grade_10_12_age_15_19,a_H1CO8_yesno,H1CO8,M0_core_controls,M0: Core controls,a_grade_wave112,a_grade_wave1,grade,0.6412874517050599,0.2860606922230309,1.4376305689484017,0.28139377158205514,0.64,[0.29; 1.44],0.281,NA,not_statistically_prioritized,Not statistically prioritized,ready_for_cautious_reporting,100,exclude_from_main_reporting_table
strict_grade_10_12_age_15_19,a_H1FP7_yesno,H1FP7,M0_core_controls,M0: Core controls,a_age_wave1,a_age_wave1,age,1.853174996060991,1.3604404950789837,2.5243717593295165,9.85761898710974e-5,1.85,[1.36; 2.52],<0.001,***,candidate_for_interpretation,Candidate for cautious interpretation,ready_for_cautious_reporting,100,include_in_main_reporting_table
strict_grade_10_12_age_15_19,a_H1FP7_yesno,H1FP7,M0_core_controls,M0: Core controls,a_grade_wave112,a_grade_wave1,grade,0.6297656502542474,0.30233278204075337,1.3118153167614297,0.21713094836498617,0.63,[0.30; 1.31],0.217,NA,not_statistically_prioritized,Not statistically prioritized,ready_for_cautious_reporting,100,exclude_from_main_reporting_table
strict_grade_10_12_age_15_19,a_H1FP7_yesno,H1FP7,M0_core_controls,M0: Core controls,a_grade_wave111,a_grade_wave1,grade,0.8226752313746055,0.441294096577244,1.533658713240445,0.5392136231516031,0.82,[0.44; 1.53],0.539,NA,not_statistically_prioritized,Not statistically prioritized,ready_for_cautious_reporting,100,exclude_from_main_reporting_table
strict_grade_10_12_age_15_19,a_H1HS9_yesno,H1HS9,M0_core_controls,M0: Core controls,a_age_wave1,a_age_wave1,age,1.6252616697341626,1.290638968271424,2.046641671330329,3.732310476119147e-5,1.63,[1.29; 2.05],<0.001,***,candidate_for_interpretation,Candidate for cautious interpretation,ready_for_cautious_reporting,100,include_in_main_reporting_table
strict_grade_10_12_age_15_19,a_H1HS9_yesno,H1HS9,M0_core_controls,M0: Core controls,a_grade_wave111,a_grade_wave1,grade,1.1833666281333115,0.7419087401084234,1.88750516185448,0.47975135520261647,1.18,[0.74; 1.89],0.480,NA,not_statistically_prioritized,Not statistically prioritized,ready_for_cautious_reporting,100,exclude_from_main_reporting_table
strict_grade_10_12_age_15_19,a_H1HS9_yesno,H1HS9,M0_core_controls,M0: Core controls,a_grade_wave112,a_grade_wave1,grade,1.0672429816695832,0.6217628674368426,1.8319002976463212,0.8133768851689049,1.07,[0.62; 1.83],0.813,NA,not_statistically_prioritized,Not statistically prioritized,ready_for_cautious_reporting,100,exclude_from_main_reporting_table
strict_grade_10_12_age_15_19,a_sex_ever,sex ever,M0_core_controls,M0: Core controls,a_age_wave1,a_age_wave1,age,1.3536215339252706,1.199288765395535,1.52781490994948,9.939577185527829e-7,1.35,[1.20; 1.53],<0.001,***,candidate_for_interpretation,Candidate for cautious interpretation,ready_for_cautious_reporting,100,include_in_main_reporting_table
strict_grade_10_12_age_15_19,a_sex_ever,sex ever,M0_core_controls,M0: Core controls,a_grade_wave112,a_grade_wave1,grade,1.4770935781780965,1.103134760662383,1.977823124152933,0.00885946715544751,1.48,[1.10; 1.98],0.009,**,candidate_for_interpretation,Candidate for cautious interpretation,ready_for_cautious_reporting,100,include_in_main_reporting_table
strict_grade_10_12_age_15_19,a_sex_ever,sex ever,M0_core_controls,M0: Core controls,a_grade_wave111,a_grade_wave1,grade,1.3085940678106616,1.0530871243265478,1.6260937910567947,0.0152911019525318,1.31,[1.05; 1.63],0.015,*,candidate_for_interpretation,Candidate for cautious interpretation,ready_for_cautious_reporting,100,include_in_main_reporting_table
